coin,ext_atr_at_entry,rsi_at_entry,max_adverse_pct,duration_h,return_pct,layers
DOGE,2.667,59.4,18.92,76,2.97,3
DOGE,2.769,61.5,0.0,1,2.97,1
DOGE,2.184,55.3,0.78,6,2.97,1
DOGE,2.426,55.3,31.72,45,2.97,3
DOGE,2.212,55.4,0.0,1,2.97,1
DOGE,2.347,55.4,3.49,5,2.97,3
DOGE,2.273,55.4,0.0,1,2.97,1
DOGE,2.387,55.4,0.0,1,2.97,1
DOGE,2.495,55.4,0.0,1,2.97,1
DOGE,2.549,55.4,4.13,4,2.97,3
ADA,,,1.31,19,2.97,1
ADA,,,26.77,1140,2.97,3
ADA,1.471,55.7,1.7,17,2.97,2
ADA,1.73,55.7,2.58,45,2.97,2
ADA,2.138,62.8,0.63,9,2.97,1
ADA,2.628,63.8,2.41,33,2.97,2
ADA,2.474,68.6,0.28,3,2.97,1
ADA,2.99,63.9,6.71,87,2.97,3
ADA,2.927,60.7,0.7,5,2.97,1
ADA,0.63,38.2,1.01,5,2.97,1
ADA,1.026,38.2,59.37,5825,2.97,3
ADA,2.36,45.7,0.59,10,2.97,1
ADA,2.717,45.7,29.7,417,2.97,3
ADA,1.202,60.4,2.77,34,2.97,3
ADA,1.045,62.0,2.15,32,2.97,2
ADA,1.067,51.2,1.18,15,2.97,1
ADA,1.456,47.5,21.17,223,2.97,3
ADA,1.176,62.6,2.85,24,2.97,3
ADA,1.059,59.5,0.03,2,2.97,1
ADA,1.377,59.5,55.3,1059,2.97,3
LTC,,,1.39,24,2.97,1
LTC,,,21.89,252,2.97,3
LTC,,,15.94,1130,2.97,3
LTC,1.558,75.5,2.74,7,2.97,2
LTC,2.401,65.1,2.97,19,2.97,2
LTC,2.788,65.1,4.18,29,2.97,3
LTC,2.704,61.3,1.54,21,2.97,2
LTC,2.834,74.3,5.96,32,2.97,3
LTC,2.961,65.2,0.63,5,2.97,1
LTC,1.718,51.0,13.3,231,2.97,3
LTC,1.713,60.6,3.1,26,2.97,3
LTC,2.114,57.8,0.97,6,2.97,1
LTC,2.38,58.3,4.17,55,2.97,3
LTC,2.593,62.0,0.02,2,2.97,1
LTC,1.315,57.0,1.93,19,2.97,2
LTC,1.495,57.0,1.46,14,2.97,2
LTC,1.741,56.5,1.4,14,2.97,2
LTC,2.144,58.3,52.09,5725,2.97,3
LTC,3.572,51.2,33.08,939,2.97,3
LTC,2.587,60.3,0.0,1,2.97,1
AVAX,,,0.0,1,2.97,1
AVAX,,,0.0,1,2.97,1
AVAX,,,0.0,1,2.97,1
AVAX,,,6.0,42,2.97,3
AVAX,,,4.08,14,2.97,3
AVAX,,,26.64,270,2.97,3
AVAX,,,38.63,2052,2.97,3
AVAX,2.353,71.2,1.82,2,2.97,2
AVAX,2.329,71.2,0.0,1,2.97,1
AVAX,4.909,68.3,0.33,2,2.97,1
AVAX,3.809,63.4,0.44,2,2.97,1
AVAX,4.655,64.6,1.93,2,2.97,2
AVAX,3.329,58.3,3.34,6,2.97,2
AVAX,0.846,45.9,0.0,1,2.97,1
AVAX,1.033,45.9,3.2,5,2.97,3
AVAX,1.456,45.9,3.59,4,2.97,3
AVAX,1.206,45.9,4.15,3,2.97,3
AVAX,1.25,45.9,6.62,7,2.97,3
AVAX,1.202,44.9,0.0,1,2.97,1
AVAX,1.243,44.9,1.55,2,2.97,2
AVAX,1.271,44.9,3.79,6,2.97,3
AVAX,1.262,44.9,1.06,3,2.97,1
AVAX,1.101,44.9,22.09,103,2.97,3
AVAX,0.817,47.7,6.41,10,2.97,3
AVAX,1.335,47.7,22.48,173,2.97,3
AVAX,0.97,52.1,1.36,2,2.97,1
AVAX,1.601,52.1,2.38,2,2.97,2
AVAX,1.591,53.8,19.0,168,2.97,3
AVAX,0.752,56.6,1.26,7,2.97,2
AVAX,0.642,56.6,1.79,9,2.97,2
AVAX,0.71,56.6,0.17,3,2.97,1
AVAX,0.864,56.6,0.48,2,2.97,1
AVAX,0.821,62.1,2.33,8,2.97,2
AVAX,0.859,62.1,1.26,3,2.97,2
AVAX,1.255,62.1,2.55,2,2.97,2
AVAX,0.999,62.1,2.65,3,2.97,3
AVAX,0.961,62.1,5.07,4,2.97,3
AVAX,0.796,56.3,0.86,2,2.97,1
AVAX,0.99,56.3,1.23,2,2.97,1
AVAX,1.443,56.3,1.68,3,2.97,2
AVAX,1.372,56.3,1.23,4,2.97,1
AVAX,1.554,56.3,0.0,1,2.97,1
AVAX,1.548,56.3,0.39,4,2.97,1
AVAX,1.727,53.9,36.42,616,2.97,3
AVAX,2.022,64.2,1.94,3,2.97,2
AVAX,2.493,64.2,1.53,3,2.97,2
AVAX,2.598,59.5,0.0,1,2.97,1
AVAX,2.496,59.5,49.88,531,2.97,3
AVAX,1.812,62.3,0.0,1,2.97,1
AVAX,2.301,62.3,0.0,1,2.97,1
AVAX,2.805,62.3,78.32,2540,2.97,3
AVAX,4.768,67.6,3.87,13,2.97,3
AVAX,2.939,61.4,1.12,3,2.97,1
AVAX,2.584,48.4,35.11,73,2.97,3
AVAX,2.139,66.5,6.39,8,2.97,3
AVAX,2.361,66.5,0.0,1,2.97,1
AVAX,2.272,66.5,4.54,2,2.97,2
AVAX,2.442,66.5,0.0,1,2.97,1
AVAX,2.638,66.5,7.41,5,2.97,3
AVAX,2.782,67.9,0.0,1,2.97,1
AVAX,2.652,67.9,0.0,1,2.97,1
AVAX,2.759,67.9,3.78,11,2.97,3
AVAX,2.306,52.6,0.0,1,2.97,1
AVAX,2.409,52.6,1.31,9,2.97,2
AVAX,2.673,52.6,13.06,124,2.97,3
AVAX,2.525,58.3,29.59,769,2.97,3
AVAX,1.908,70.3,1.27,5,2.97,1
AVAX,2.589,61.9,1.24,3,2.97,2
AVAX,2.59,61.9,4.78,19,2.97,3
AVAX,2.344,66.1,6.64,47,2.97,3
AVAX,2.911,74.5,1.34,5,2.97,2
AVAX,2.973,74.5,1.23,9,2.97,2
AVAX,3.067,52.9,0.0,1,2.97,1
AVAX,0.102,44.3,1.66,6,2.97,2
AVAX,0.171,44.3,14.21,33,2.97,3
AVAX,0.06,42.6,1.19,4,2.97,2
AVAX,0.223,42.6,1.36,6,2.97,1
AVAX,0.245,45.1,18.01,204,2.97,3
AVAX,0.179,51.6,0.0,1,2.97,1
AVAX,0.686,51.6,2.55,5,2.97,3
AVAX,0.784,57.8,2.45,9,2.97,2
AVAX,0.867,57.8,0.0,1,2.97,1
AVAX,0.956,57.8,7.2,25,2.97,3
AVAX,1.435,60.2,6.64,19,2.97,3
AVAX,1.434,54.9,11.6,64,2.97,3
AVAX,1.306,57.8,1.1,16,2.97,1
AVAX,1.744,57.8,0.99,4,2.97,1
DOT,,,0.0,1,2.97,1
DOT,,,7.44,4,2.97,3
DOT,,,1.61,2,2.97,2
DOT,,,0.0,1,2.97,1
DOT,,,2.97,2,2.97,2
DOT,,,0.0,1,2.97,1
DOT,,,2.81,2,2.97,2
DOT,,,0.0,1,2.97,1
DOT,,,2.48,2,2.97,2
DOT,,,6.81,11,2.97,3
DOT,,,2.49,3,2.97,2
DOT,,,3.33,4,2.97,3
DOT,,,0.0,1,2.97,1
DOT,,,1.41,3,2.97,1
DOT,,,0.0,1,2.97,1
DOT,,,2.53,3,2.97,2
DOT,,,2.49,3,2.97,2
DOT,,,3.14,4,2.97,3
DOT,,,0.0,1,2.97,1
DOT,,,0.0,1,2.97,1
DOT,,,2.92,4,2.97,2
DOT,,,4.07,5,2.97,3
DOT,,,2.37,2,2.97,2
DOT,,,4.37,5,2.97,3
DOT,,,3.51,6,2.97,3
DOT,,,2.98,5,2.97,3
DOT,,,1.49,13,2.97,2
DOT,,,0.0,1,2.97,1
DOT,,,3.08,11,2.97,3
DOT,,,1.06,2,2.97,1
DOT,,,46.36,2851,2.97,3
DOT,2.319,71.5,2.32,3,2.97,2
DOT,2.353,71.5,1.43,3,2.97,1
DOT,2.512,71.5,0.0,1,2.97,1
DOT,2.727,71.5,2.81,3,2.97,3
DOT,2.96,71.5,0.0,1,2.97,1
DOT,2.518,53.8,17.21,55,2.97,3
DOT,2.014,77.0,0.0,1,2.97,1
DOT,2.155,77.0,1.35,3,2.97,2
DOT,2.5,77.0,0.8,2,2.97,1
DOT,4.127,64.4,8.28,19,2.97,3
DOT,3.33,58.7,5.66,12,2.97,3
DOT,3.028,57.4,0.0,1,2.97,1
DOT,2.082,59.7,0.89,9,2.97,1
DOT,2.357,59.7,2.68,14,2.97,3
DOT,2.395,66.1,3.57,24,2.97,3
DOT,2.613,63.8,2.78,14,2.97,2
DOT,2.811,63.8,0.44,4,2.97,1
DOT,2.524,51.9,2.18,26,2.97,2
DOT,2.591,54.8,14.16,106,2.97,3
DOT,2.387,57.8,1.38,11,2.97,2
DOT,2.625,56.0,30.8,326,2.97,3
DOT,1.493,66.0,1.21,6,2.97,1
DOT,2.424,70.5,0.89,2,2.97,1
DOT,2.519,70.5,0.32,3,2.97,1
DOT,1.198,57.6,0.08,4,2.97,1
DOT,1.658,57.6,5.92,85,2.97,3
DOT,1.817,59.0,1.42,8,2.97,2
DOT,2.103,60.9,8.13,77,2.97,3
DOT,2.56,44.9,42.49,660,2.97,3
DOT,2.013,57.3,2.57,3,2.97,2
DOT,2.161,55.3,78.63,4097,2.97,3
UNI,,,10.34,6,2.97,3
UNI,,,0.0,1,2.97,1
UNI,,,0.0,1,2.97,1
UNI,,,0.0,1,2.97,1
UNI,,,0.0,1,2.97,1
UNI,,,15.8,15,2.97,3
UNI,,,73.62,2806,2.97,3
UNI,1.986,67.5,0.0,1,2.97,1
UNI,2.543,67.5,1.96,2,2.97,2
UNI,2.803,67.5,2.81,6,2.97,3
UNI,2.926,67.5,0.85,4,2.97,1
UNI,4.452,68.8,1.69,9,2.97,2
UNI,3.287,64.7,0.0,1,2.97,1
UNI,2.14,56.5,0.0,1,2.97,1
UNI,2.579,56.5,3.1,6,2.97,3
UNI,2.612,56.5,22.01,148,2.97,3
UNI,2.29,59.4,1.08,2,2.97,2
UNI,1.941,59.4,2.51,7,2.97,2
UNI,2.148,65.4,2.62,6,2.97,2
UNI,2.401,65.4,8.29,22,2.97,3
UNI,2.46,65.4,2.49,5,2.97,2
UNI,2.64,65.4,2.93,3,2.97,3
UNI,2.521,65.4,3.7,3,2.97,3
UNI,2.541,65.4,7.61,27,2.97,3
UNI,2.408,75.0,1.56,7,2.97,2
UNI,2.429,75.0,3.21,15,2.97,3
UNI,2.418,71.5,0.0,1,2.97,1
UNI,2.795,71.5,1.7,6,2.97,2
UNI,2.948,71.5,2.1,6,2.97,2
UNI,2.429,66.3,0.36,3,2.97,1
UNI,2.542,66.3,4.6,21,2.97,3
UNI,2.445,59.8,0.79,3,2.97,1
UNI,2.731,59.8,0.26,4,2.97,1
UNI,2.855,59.8,2.13,15,2.97,2
UNI,2.931,57.0,15.34,138,2.97,3
UNI,2.628,59.6,1.22,3,2.97,2
UNI,2.846,61.4,7.51,64,2.97,3
UNI,2.76,54.8,4.48,8,2.97,3
UNI,2.609,44.7,4.92,13,2.97,3
UNI,2.033,44.7,21.71,472,2.97,3
UNI,1.5,63.7,1.2,4,2.97,2
UNI,2.681,63.7,2.91,6,2.97,2
UNI,2.537,63.7,8.3,52,2.97,3
UNI,2.583,62.3,0.84,3,2.97,1
UNI,2.521,62.3,2.11,5,2.97,2
UNI,2.97,62.3,34.92,279,2.97,3
UNI,2.084,68.9,3.74,18,2.97,3
UNI,2.364,64.0,7.62,11,2.97,3
UNI,2.511,64.0,1.88,11,2.97,2
UNI,2.718,63.0,8.81,97,2.97,3
ATOM,,,0.02,2,2.97,1
ATOM,,,6.81,93,2.97,3
ATOM,,,1.36,3,2.97,2
ATOM,,,1.36,11,2.97,2
ATOM,,,79.69,4311,2.97,3
ATOM,3.972,65.3,14.04,88,2.97,3
ATOM,3.16,62.2,2.8,32,2.97,3
ATOM,-0.19,40.2,8.0,9,2.97,3
ATOM,0.073,40.2,1.94,3,2.97,2
ATOM,0.022,40.2,4.07,4,2.97,2
ATOM,0.063,40.2,0.77,2,2.97,1
ATOM,0.167,40.2,0.7,2,2.97,1
ATOM,0.309,42.5,19.98,192,2.97,3
ATOM,0.124,45.7,0.5,6,2.97,1
ATOM,0.083,45.7,31.44,659,2.97,3
ATOM,0.006,62.4,2.47,9,2.97,2
ATOM,0.189,60.7,1.39,8,2.97,1
ATOM,0.945,60.7,4.02,24,2.97,3
ATOM,1.067,61.1,30.4,1016,2.97,3
ATOM,2.023,61.9,0.02,2,2.97,1
ATOM,2.664,61.9,7.31,3,2.97,2
ATOM,1.909,61.9,3.85,8,2.97,3
ATOM,2.007,61.9,2.94,6,2.97,3
ATOM,2.39,50.7,3.87,6,2.97,3
ATOM,2.077,50.7,0.69,5,2.97,1
ATOM,2.378,50.7,1.21,4,2.97,2
ATOM,2.378,50.7,31.53,868,2.97,3
ATOM,2.147,51.8,18.3,133,2.97,3
ATOM,1.768,58.6,0.1,2,2.97,1
ATOM,2.125,58.6,0.0,1,2.97,1
ATOM,1.926,58.6,2.32,3,2.97,2
ATOM,2.115,58.6,4.93,13,2.97,3
ATOM,2.069,54.0,13.44,48,2.97,3
ATOM,1.489,58.2,1.46,6,2.97,2
ATOM,1.706,58.2,1.36,8,2.97,1
ATOM,2.317,49.9,27.83,114,2.97,3
ATOM,2.821,73.8,0.0,1,2.97,1
ATOM,2.468,73.8,1.53,2,2.97,2
ATOM,2.593,73.8,0.0,1,2.97,1
ATOM,1.948,57.7,1.2,6,2.97,1
ATOM,2.288,57.7,5.34,21,2.97,3
ATOM,2.311,53.8,20.56,171,2.97,3
ATOM,1.79,63.0,0.16,2,2.97,1
ATOM,2.033,63.0,8.62,31,2.97,3
ATOM,2.144,59.6,0.0,1,2.97,1
ATOM,2.099,59.6,0.0,1,2.97,1
ATOM,2.187,61.8,1.42,14,2.97,2
ATOM,2.211,61.8,2.42,22,2.97,2
ATOM,2.262,60.5,0.59,7,2.97,1
ATOM,2.489,60.5,5.98,26,2.97,3
ATOM,1.903,72.7,0.12,2,2.97,1
ATOM,2.065,72.7,0.77,5,2.97,1
ATOM,2.301,72.7,0.02,2,2.97,1
ATOM,2.402,72.7,1.37,2,2.97,2
ATOM,2.916,72.7,0.0,1,2.97,1
ATOM,4.68,67.6,3.43,10,2.97,3
ATOM,1.982,50.1,1.61,6,2.97,2
ATOM,2.178,50.1,2.53,4,2.97,2
ATOM,2.327,50.1,17.86,104,2.97,3
ATOM,2.359,52.4,0.0,1,2.97,1
ATOM,2.467,52.4,16.37,305,2.97,3
ATOM,1.681,57.5,2.74,13,2.97,3
ATOM,1.571,61.3,4.59,15,2.97,3
ATOM,1.523,61.3,1.29,5,2.97,2
ATOM,1.542,61.5,1.1,3,2.97,2
ATOM,1.989,61.5,1.25,3,2.97,2
ATOM,2.089,61.5,0.0,1,2.97,1
ATOM,2.672,61.5,31.13,628,2.97,3
ATOM,2.074,69.5,2.76,5,2.97,2
ATOM,2.042,70.9,0.0,1,2.97,1
ATOM,2.029,70.9,7.09,17,2.97,3
ATOM,2.587,70.9,0.0,1,2.97,1
ATOM,2.894,61.4,0.0,1,2.97,1
ATOM,2.884,61.4,0.0,1,2.97,1
ATOM,2.836,61.4,1.93,5,2.97,2
ATOM,2.458,61.4,0.71,3,2.97,1
ATOM,2.664,61.4,0.95,2,2.97,1
ATOM,2.569,61.4,0.29,4,2.97,1
ATOM,2.899,61.4,0.61,2,2.97,1
ATOM,2.48,57.2,8.61,33,2.97,3
ATOM,2.145,48.2,38.92,456,2.97,3
ATOM,2.108,65.4,7.77,27,2.97,3
ATOM,2.677,66.9,2.5,4,2.97,3
ATOM,2.396,66.9,5.93,3,2.97,2
ATOM,2.07,64.2,1.37,2,2.97,2
ATOM,2.059,64.2,0.0,1,2.97,1
ATOM,2.824,64.2,74.09,3055,2.97,3
ATOM,2.712,58.6,10.36,14,2.97,3
ATOM,2.448,58.6,1.3,4,2.97,2
ATOM,2.707,58.6,0.0,1,2.97,1
ATOM,1.333,53.8,0.25,3,2.97,1
ATOM,1.659,53.8,7.71,52,2.97,3
ATOM,1.732,56.8,0.89,3,2.97,1
ATOM,1.788,56.8,1.32,11,2.97,1
ATOM,2.006,57.0,2.0,11,2.97,2
ATOM,2.117,57.0,0.4,3,2.97,1
ATOM,2.525,57.0,26.71,582,2.97,3
ATOM,1.566,55.0,50.56,1671,2.97,3
ATOM,1.813,62.8,0.79,2,2.97,1
ATOM,2.192,62.8,4.94,14,2.97,3
ATOM,2.149,62.8,0.99,3,2.97,1
ATOM,2.145,62.8,0.23,2,2.97,1
ATOM,2.604,56.9,1.35,5,2.97,1
ATOM,2.719,56.9,2.62,8,2.97,2
ATOM,2.792,56.9,9.79,86,2.97,3
ATOM,2.893,55.6,1.17,4,2.97,1
NEAR,,,2.47,2,2.97,2
NEAR,,,0.0,1,2.97,1
NEAR,,,55.63,933,2.97,3
NEAR,,,2.95,14,2.97,3
NEAR,,,1.46,11,2.97,1
NEAR,,,1.83,12,2.97,2
NEAR,,,5.55,29,2.97,3
NEAR,,,11.12,23,2.97,3
NEAR,,,1.35,8,2.97,1
NEAR,,,3.03,39,2.97,3
NEAR,2.7,55.4,26.8,402,2.97,3
NEAR,0.349,58.6,4.55,26,2.97,3
NEAR,0.669,59.8,8.48,16,2.97,3
NEAR,0.861,59.8,0.0,1,2.97,1
NEAR,1.318,59.8,0.0,1,2.97,1
NEAR,1.476,56.1,2.64,7,2.97,3
NEAR,1.498,56.1,3.74,13,2.97,3
NEAR,1.386,56.1,7.98,27,2.97,3
NEAR,1.317,65.7,0.0,1,2.97,1
NEAR,1.582,65.7,5.21,27,2.97,3
NEAR,1.602,63.5,0.0,1,2.97,1
NEAR,1.887,63.5,3.69,6,2.97,3
NEAR,2.206,63.5,0.67,6,2.97,1
NEAR,2.668,65.5,1.16,6,2.97,2
NEAR,2.888,65.5,11.3,42,2.97,3
NEAR,2.817,61.6,0.87,2,2.97,1
NEAR,2.93,61.6,1.26,3,2.97,2
NEAR,2.957,61.6,4.58,16,2.97,3
NEAR,2.847,65.8,15.12,59,2.97,3
NEAR,2.458,64.2,0.51,2,2.97,1
NEAR,2.916,64.2,9.06,44,2.97,3
NEAR,1.875,66.5,0.9,4,2.97,1
NEAR,2.242,66.5,1.25,6,2.97,1
NEAR,2.628,66.5,3.73,13,2.97,3
NEAR,3.594,63.7,16.96,40,2.97,3
NEAR,1.559,55.1,1.07,2,2.97,2
NEAR,1.738,55.1,1.5,3,2.97,2
NEAR,1.892,55.1,0.12,2,2.97,1
NEAR,2.268,55.1,2.22,15,2.97,2
NEAR,2.192,54.3,6.75,46,2.97,3
NEAR,2.143,56.5,0.0,1,2.97,1
NEAR,2.31,56.5,0.0,1,2.97,1
NEAR,2.302,56.5,10.56,46,2.97,3
NEAR,2.354,62.8,3.35,7,2.97,3
NEAR,2.714,62.8,3.39,8,2.97,3
NEAR,2.589,62.8,2.49,10,2.97,2
NEAR,2.808,60.6,0.0,1,2.97,1
NEAR,2.83,60.6,2.1,17,2.97,2
NEAR,2.828,67.5,1.46,3,2.97,2
NEAR,2.556,67.5,3.06,6,2.97,2
NEAR,2.298,67.5,0.0,1,2.97,1
NEAR,2.663,67.5,0.64,3,2.97,1
NEAR,2.803,67.5,2.98,5,2.97,2
NEAR,2.918,68.4,5.17,10,2.97,3
NEAR,2.974,68.4,0.0,1,2.97,1
NEAR,2.974,68.4,0.24,3,2.97,1
NEAR,0.722,55.8,0.0,1,2.97,1
NEAR,0.854,55.8,3.47,7,2.97,3
NEAR,0.835,55.8,0.0,1,2.97,1
NEAR,0.975,55.8,3.78,11,2.97,3
NEAR,1.18,59.8,2.86,8,2.97,2
NEAR,0.997,59.8,0.0,1,2.97,1
NEAR,1.478,59.8,0.0,1,2.97,1
NEAR,1.607,59.8,1.41,2,2.97,2
NEAR,2.168,59.8,0.0,1,2.97,1
NEAR,2.213,59.8,1.57,3,2.97,2
NEAR,1.946,59.8,5.68,3,2.97,3
NEAR,1.536,56.2,0.0,1,2.97,1
NEAR,1.826,56.2,4.4,2,2.97,2
NEAR,1.539,56.2,0.0,1,2.97,1
NEAR,1.806,56.2,0.0,1,2.97,1
NEAR,1.952,56.2,0.0,1,2.97,1
NEAR,2.144,56.2,0.0,1,2.97,1
NEAR,2.533,56.2,25.92,249,2.97,3
NEAR,2.056,66.6,2.7,5,2.97,2
NEAR,2.694,59.2,3.93,25,2.97,3
NEAR,2.746,60.1,6.61,59,2.97,3
NEAR,2.779,58.0,1.34,5,2.97,2
NEAR,2.9,58.0,30.67,235,2.97,3
NEAR,2.203,56.1,13.09,158,2.97,3
NEAR,1.913,54.5,0.0,1,2.97,1
NEAR,2.129,54.5,2.37,3,2.97,2
NEAR,2.656,54.5,4.05,2,2.97,2
NEAR,2.838,54.5,19.61,117,2.97,3
NEAR,2.248,58.5,2.74,13,2.97,3
NEAR,2.422,55.7,78.48,3565,2.97,3
NEAR,3.322,63.5,11.01,32,2.97,3
NEAR,1.964,49.8,3.75,7,2.97,3
NEAR,1.722,49.8,22.82,211,2.97,3
NEAR,1.188,50.9,12.39,107,2.97,3
NEAR,0.883,53.6,1.31,8,2.97,1
NEAR,1.236,53.0,20.19,303,2.97,3
NEAR,1.242,65.8,2.36,15,2.97,2
NEAR,1.528,61.3,1.26,3,2.97,2
NEAR,2.031,61.3,6.29,66,2.97,3
NEAR,2.098,77.7,5.51,17,2.97,3
NEAR,2.04,77.5,1.26,11,2.97,2
NEAR,2.415,55.2,13.23,123,2.97,3
NEAR,2.193,54.9,11.39,133,2.97,3
NEAR,2.401,56.1,2.19,14,2.97,2
NEAR,2.368,63.8,13.74,24,2.97,3
NEAR,2.764,58.2,2.91,12,2.97,2
NEAR,2.584,58.2,0.0,1,2.97,1
NEAR,2.503,56.2,48.57,795,2.97,3
NEAR,0.155,49.4,1.1,2,2.97,2
NEAR,0.231,49.4,19.16,169,2.97,3
NEAR,0.826,68.8,2.83,4,2.97,3
NEAR,1.147,68.8,0.0,1,2.97,1
NEAR,0.953,68.8,1.31,3,2.97,1
NEAR,0.918,68.8,0.0,1,2.97,1
NEAR,0.798,68.8,0.0,1,2.97,1
NEAR,1.609,72.0,1.11,2,2.97,1
NEAR,1.635,72.0,0.0,1,2.97,1
NEAR,1.77,72.0,3.04,2,2.97,2
NEAR,2.369,72.0,1.71,3,2.97,2
NEAR,2.506,72.0,4.28,6,2.97,3
NEAR,2.318,72.0,1.73,4,2.97,2
NEAR,2.349,72.6,1.91,4,2.97,2
NEAR,2.755,72.6,1.85,7,2.97,2
NEAR,2.982,62.6,8.92,91,2.97,3
NEAR,2.795,62.8,0.83,2,2.97,1
NEAR,2.37,50.4,13.66,72,2.97,3
NEAR,2.359,62.8,0.0,1,2.97,1
NEAR,2.547,62.8,2.83,9,2.97,2
NEAR,2.618,62.8,1.68,3,2.97,2
NEAR,2.663,51.0,58.43,1923,2.97,3
NEAR,2.313,58.9,3.22,16,2.97,3
NEAR,2.537,58.9,1.21,7,2.97,2
NEAR,2.788,56.6,1.36,8,2.97,2
NEAR,2.767,56.6,13.63,123,2.97,3
NEAR,2.681,57.7,2.92,10,2.97,3
HBAR,,,2.38,18,2.97,2
HBAR,,,0.36,4,2.97,1
HBAR,,,0.9,3,2.97,1
HBAR,,,1.08,3,2.97,1
HBAR,,,0.85,2,2.97,1
HBAR,,,30.54,1152,2.97,3
HBAR,3.329,64.5,3.38,16,2.97,3
HBAR,3.191,59.8,1.44,12,2.97,2
HBAR,2.74,68.2,1.16,7,2.97,1
HBAR,0.752,46.9,0.02,2,2.97,1
HBAR,1.174,46.9,5.05,11,2.97,3
HBAR,1.58,46.9,15.98,206,2.97,3
HBAR,1.391,50.1,1.34,7,2.97,1
HBAR,1.494,50.1,44.71,676,2.97,3
HBAR,1.38,59.4,0.0,1,2.97,1
HBAR,1.781,59.4,0.0,1,2.97,1
HBAR,-0.019,50.0,14.87,91,2.97,3
HBAR,-0.265,49.1,5.05,31,2.97,3
HBAR,0.054,53.0,2.19,11,2.97,2
HBAR,0.634,53.0,5.48,57,2.97,3
HBAR,0.693,51.8,0.56,3,2.97,1
HBAR,1.343,51.8,65.4,4704,2.97,3
HBAR,5.615,62.3,29.71,942,2.97,3
HBAR,1.562,69.0,1.67,4,2.97,2
HBAR,2.243,69.0,0.0,1,2.97,1
HBAR,1.977,69.0,0.0,1,2.97,1
HBAR,2.601,69.0,1.46,3,2.97,1
HBAR,2.824,69.0,3.94,4,2.97,3
HBAR,1.07,54.7,6.13,60,2.97,3
HBAR,1.266,55.7,4.56,39,2.97,3
INJ,,,32.77,1478,2.97,3
INJ,2.579,63.4,2.74,12,2.97,3
INJ,2.299,57.1,14.5,194,2.97,3
INJ,2.089,57.6,3.73,28,2.97,3
INJ,2.117,58.8,8.36,43,2.97,3
INJ,1.991,62.0,1.29,2,2.97,2
INJ,2.085,62.0,1.83,3,2.97,2
INJ,2.404,62.0,3.7,2,2.97,2
INJ,2.928,62.0,4.67,9,2.97,3
INJ,2.339,42.7,5.5,18,2.97,3
INJ,2.82,42.7,54.7,1928,2.97,3
INJ,2.401,57.3,2.01,12,2.97,2
INJ,2.594,57.3,2.01,9,2.97,2
INJ,2.964,57.3,3.32,18,2.97,3
INJ,2.595,57.5,4.07,27,2.97,3
INJ,2.664,52.5,3.0,10,2.97,3
INJ,2.768,52.5,37.75,436,2.97,3
INJ,1.409,62.7,0.0,1,2.97,1
INJ,1.74,62.7,2.13,3,2.97,2
INJ,1.705,58.2,3.58,10,2.97,3
INJ,1.947,58.2,0.0,1,2.97,1
INJ,2.062,58.2,11.89,68,2.97,3
INJ,1.804,60.4,2.85,7,2.97,2
INJ,2.091,60.4,0.0,1,2.97,1
INJ,2.344,60.4,0.41,2,2.97,1
INJ,2.513,57.7,24.45,351,2.97,3
INJ,2.849,65.7,5.82,39,2.97,3
INJ,2.821,64.7,2.89,6,2.97,2
INJ,3.453,59.5,17.71,117,2.97,3
INJ,2.001,55.3,2.03,9,2.97,2
INJ,2.25,55.3,4.86,33,2.97,3
INJ,2.277,56.1,29.33,732,2.97,3
INJ,1.153,62.3,32.0,665,2.97,3
INJ,2.014,71.7,7.41,13,2.97,3
INJ,2.01,71.7,1.34,8,2.97,2
INJ,2.245,69.2,1.12,15,2.97,1
INJ,1.162,57.4,0.23,7,2.97,1
INJ,1.26,57.4,1.01,5,2.97,1
INJ,1.529,57.4,2.41,36,2.97,3
INJ,1.926,57.5,4.67,53,2.97,3
INJ,1.956,54.8,4.72,56,2.97,3
INJ,1.804,70.7,0.0,1,2.97,1
INJ,2.017,70.7,1.17,2,2.97,1
INJ,2.542,70.7,1.29,12,2.97,1
INJ,2.924,68.4,0.0,1,2.97,1
INJ,1.679,44.9,27.34,2125,2.97,3
INJ,2.968,57.9,2.39,7,2.97,2
INJ,2.81,46.3,1.27,10,2.97,1
INJ,1.358,54.2,5.64,24,2.97,3
INJ,1.497,60.7,3.72,7,2.97,3
INJ,1.687,60.7,4.29,31,2.97,3
INJ,2.142,65.0,3.33,11,2.97,3
INJ,1.861,60.4,1.08,4,2.97,2
INJ,2.327,60.4,1.48,8,2.97,2
INJ,2.406,60.4,0.16,2,2.97,1
INJ,2.465,60.4,3.75,17,2.97,3
INJ,2.176,69.7,3.59,25,2.97,3
INJ,2.344,75.9,1.26,2,2.97,2
INJ,2.683,75.9,0.51,2,2.97,1
INJ,2.913,62.4,1.04,4,2.97,1
INJ,2.116,53.1,5.84,9,2.97,3
INJ,2.071,53.1,1.11,4,2.97,1
INJ,2.041,53.1,0.59,2,2.97,1
INJ,2.303,53.1,1.87,3,2.97,2
INJ,2.594,53.1,15.38,39,2.97,3
INJ,2.479,56.7,1.31,5,2.97,1
INJ,2.545,56.7,0.0,1,2.97,1
